date,home_team,away_team,home_score,away_score,league,round
2025-03-16,栃木Ｃ,宮崎,3,2,Ｊ３,第５節
2025-03-16,栃木Ｃ,FC大阪,1,0,Ｊ３,第５節
2025-03-15,長崎,徳島,1,0,Ｊ２,第５節
2025-03-15,横浜FC,Ｃ大阪,2,0,Ｊ１,第６節
2025-03-15,讃岐,琉球,1,0,Ｊ３,第５節
2025-03-15,秋田,札幌,1,3,Ｊ２,第５節
2025-03-15,相模原,奈良,1,1,Ｊ３,第５節
2025-03-15,町田,新潟,1,0,Ｊ１,第６節
2025-03-15,高知,鹿児島,2,2,Ｊ３,第５節
2025-03-15,鳥栖,大宮,1,0,Ｊ２,第５節
2025-03-15,藤枝,いわき,2,0,Ｊ２,第５節
2025-03-15,磐田,甲府,2,1,Ｊ２,第５節
2025-03-15,福岡,FC東京,1,0,Ｊ１,第６節
2025-03-15,北九州,八戸,1,0,Ｊ３,第５節
2025-03-15,東京Ｖ,名古屋,2,1,Ｊ１,第６節
2025-03-09,札幌,千葉,1,3,Ｊ２,第４節
2025-03-09,いわき,鳥栖,1,1,Ｊ２,第４節
2025-03-09,宮崎,松本,0,0,Ｊ３,第４節
2025-03-09,京都,福岡,0,1,Ｊ１,第５節
2025-03-09,金沢,高知,1,2,Ｊ３,第４節
2025-03-09,甲府,藤枝,3,3,Ｊ２,第４節
2025-03-09,山形,秋田,4,2,Ｊ２,第４節
2025-03-09,沼津,栃木Ｃ,0,0,Ｊ３,第４節
2025-03-09,大分,水戸,0,0,Ｊ２,第４節
2025-03-09,徳島,熊本,0,0,Ｊ２,第４節
2025-03-09,八戸,相模原,1,2,Ｊ３,第４節
2025-03-09,富山,磐田,3,1,Ｊ２,第４節
2025-03-08,鹿児島,群馬,5,2,Ｊ３,第４節
2025-03-08,Ｃ大阪,名古屋,1,1,Ｊ１,第５節
2025-03-08,FC大阪,鳥取,1,0,Ｊ３,第４節
2025-03-08,FC東京,湘南,0,0,Ｊ１,第５節
2025-03-08,Ｇ大阪,清水,1,0,Ｊ１,第５節
2025-03-08,愛媛,今治,2,3,Ｊ２,第４節
2025-03-08,浦和,岡山,1,0,Ｊ１,第５節
2025-03-08,横浜FC,町田,0,2,Ｊ１,第５節
2025-03-08,柏,鹿島,1,3,Ｊ１,第５節
2025-03-08,新潟,東京Ｖ,2,2,Ｊ１,第５節
2025-03-08,仙台,長崎,1,1,Ｊ２,第４節
2025-03-08,大宮,山口,2,1,Ｊ２,第４節
2025-03-08,長野,栃木Ｃ,1,2,Ｊ３,第４節
2025-03-08,奈良,琉球,2,1,Ｊ３,第４節
2025-03-08,福島,岐阜,4,3,Ｊ３,第４節
2025-03-08,北九州,讃岐,2,0,Ｊ３,第４節
2025-03-02,山口,札幌,2,0,Ｊ２,第３節
2025-03-02,いわき,徳島,1,1,Ｊ２,第３節
2025-03-02,浦和,柏,0,2,Ｊ１,第４節
2025-03-02,岡山,清水,1,1,Ｊ１,第４節
2025-03-02,熊本,大宮,0,4,Ｊ２,第３節
2025-03-02,広島,横浜FC,1,0,Ｊ１,第４節
2025-03-02,高知,FC大阪,1,2,Ｊ３,第３節
2025-03-02,新潟,Ｃ大阪,2,2,Ｊ１,第４節
2025-03-02,讃岐,金沢,1,1,Ｊ３,第３節
2025-03-02,東京Ｖ,Ｇ大阪,0,1,Ｊ１,第４節
2025-03-02,富山,甲府,2,0,Ｊ２,第３節
2025-03-02,栃木Ｃ,宮崎,1,2,Ｊ３,第３節
2025-03-02,名古屋,町田,1,2,Ｊ１,第４節
2025-03-02,鳥取,八戸,1,1,Ｊ３,第３節
2025-03-02,水戸,愛媛,1,1,Ｊ２,第３節
2025-03-01,琉球,福島,0,1,Ｊ３,第３節
2025-03-01,川崎Ｆ,京都,0,1,Ｊ１,第４節
2025-03-01,奈良,松本,2,1,Ｊ３,第３節
2025-03-01,横浜FM,湘南,1,1,Ｊ１,第４節
2025-03-01,岐阜,北九州,2,1,Ｊ３,第３節
2025-03-01,鹿島,FC東京,2,0,Ｊ１,第４節
2025-03-01,神戸,福岡,0,1,Ｊ１,第４節
2025-03-01,千葉,山形,3,2,Ｊ２,第３節
2025-03-01,仙台,大分,2,0,Ｊ２,第３節
2025-03-01,相模原,鹿児島,0,2,Ｊ３,第３節
2025-03-01,長崎,磐田,1,0,Ｊ２,第３節
2025-03-01,長野,群馬,3,2,Ｊ３,第３節
2025-03-01,鳥栖,今治,1,4,Ｊ２,第３節
2025-03-01,藤枝,秋田,2,1,Ｊ２,第３節
2025-03-01,栃木Ｃ,沼津,0,0,Ｊ３,第３節
2025-02-26,湘南,浦和,2,1,Ｊ１,第３節
2025-02-26,FC東京,名古屋,3,1,Ｊ１,第３節
2025-02-26,横浜FM,横浜FC,0,0,Ｊ１,第３節
2025-02-26,岡山,Ｇ大阪,2,0,Ｊ１,第３節
2025-02-26,鹿島,新潟,2,1,Ｊ１,第３節
2025-02-26,柏,Ｃ大阪,2,1,Ｊ１,第３節
2025-02-26,神戸,京都,1,1,Ｊ１,第３節
2025-02-26,清水,広島,1,1,Ｊ１,第３節
2025-02-26,町田,東京Ｖ,0,1,Ｊ１,第３節
2025-02-26,福岡,川崎Ｆ,1,2,Ｊ１,第３節
2025-02-23,今治,藤枝,0,0,Ｊ２,第２節
2025-02-23,愛媛,秋田,1,2,Ｊ２,第２節
2025-02-23,岐阜,八戸,0,1,Ｊ３,第２節
2025-02-23,宮崎,福島,3,1,Ｊ３,第２節
2025-02-23,熊本,札幌,3,0,Ｊ２,第２節
2025-02-23,広島,横浜FM,1,0,Ｊ１,第２節
2025-02-23,高知,鳥取,0,0,Ｊ３,第２節
2025-02-23,讃岐,奈良,2,0,Ｊ３,第２節
2025-02-23,山口,長崎,2,2,Ｊ２,第２節
2025-02-23,鹿児島,金沢,1,2,Ｊ３,第２節
2025-02-23,沼津,松本,1,1,Ｊ３,第２節
2025-02-23,水戸,山形,1,0,Ｊ２,第２節
2025-02-23,大分,いわき,0,0,Ｊ２,第２節
2025-02-23,徳島,仙台,1,0,Ｊ２,第２節
2025-02-22,清水,新潟,2,0,Ｊ１,第２節
2025-02-22,Ｃ大阪,湘南,1,2,Ｊ１,第２節
2025-02-22,FC東京,町田,0,1,Ｊ１,第２節
2025-02-22,Ｇ大阪,福岡,2,1,Ｊ１,第２節
2025-02-22,横浜FC,岡山,1,0,Ｊ１,第２節
2025-02-22,京都,浦和,1,1,Ｊ１,第２節
2025-02-22,群馬,栃木Ｃ,2,0,Ｊ３,第２節
2025-02-22,鹿島,東京Ｖ,4,0,Ｊ１,第２節
2025-02-22,千葉,富山,2,0,Ｊ２,第２節
2025-02-22,相模原,栃木Ｃ,1,0,Ｊ３,第２節
2025-02-22,大宮,甲府,1,0,Ｊ２,第２節
2025-02-22,柏,川崎Ｆ,1,1,Ｊ１,第２節
2025-02-22,磐田,鳥栖,1,0,Ｊ２,第２節
2025-02-22,北九州,長野,2,0,Ｊ３,第２節
2025-02-22,名古屋,神戸,2,2,Ｊ１,第２節
2025-02-22,琉球,FC大阪,0,1,Ｊ３,第２節
2025-02-16,鹿児島,讃岐,1,1,Ｊ３,第１節
2025-02-16,FC大阪,岐阜,1,1,Ｊ３,第１節
2025-02-16,愛媛,富山,0,1,Ｊ２,第１節
2025-02-16,宮崎,長野,0,1,Ｊ３,第１節
2025-02-16,今治,秋田,0,1,Ｊ２,第１節
2025-02-16,町田,広島,1,2,Ｊ１,第１節
2025-02-16,沼津,鳥取,3,0,Ｊ３,第１節
2025-02-16,奈良,福島,2,2,Ｊ３,第１節
2025-02-16,大分,札幌,2,0,Ｊ２,第１節
2025-02-16,東京Ｖ,清水,0,1,Ｊ１,第１節
2025-02-16,栃木Ｃ,高知,1,0,Ｊ３,第１節
2025-02-15,神戸,浦和,0,0,Ｊ１,第１節
2025-02-15,福岡,柏,0,1,Ｊ１,第１節
2025-02-15,いわき,千葉,0,2,Ｊ２,第１節
2025-02-15,横浜FC,FC東京,0,1,Ｊ１,第１節
2025-02-15,横浜FM,新潟,1,1,Ｊ１,第１節
2025-02-15,岡山,京都,2,0,Ｊ１,第１節
2025-02-15,群馬,琉球,0,0,Ｊ３,第１節
2025-02-15,湘南,鹿島,1,0,Ｊ１,第１節
2025-02-15,甲府,山口,1,0,Ｊ２,第１節
2025-02-15,川崎Ｆ,名古屋,4,0,Ｊ１,第１節
2025-02-15,大宮,山形,2,1,Ｊ２,第１節
2025-02-15,長崎,熊本,3,2,Ｊ２,第１節
2025-02-15,鳥栖,仙台,0,1,Ｊ２,第１節
2025-02-15,藤枝,徳島,0,2,Ｊ２,第１節
2025-02-15,栃木Ｃ,相模原,2,1,Ｊ３,第１節
2025-02-15,磐田,水戸,3,2,Ｊ２,第１節
2025-02-14,Ｇ大阪,Ｃ大阪,2,5,Ｊ１,第１節
2024-12-08,札幌,柏,1,0,Ｊ１,第３８節
2024-12-08,FC東京,Ｃ大阪,3,0,Ｊ１,第３８節
2024-12-08,浦和,新潟,0,0,Ｊ１,第３８節
2024-12-08,京都,東京Ｖ,0,0,Ｊ１,第３８節
2024-12-08,Ｇ大阪,広島,3,1,Ｊ１,第３８節
2024-12-08,鹿島,町田,3,1,Ｊ１,第３８節
2024-12-08,川崎Ｆ,福岡,3,1,Ｊ１,第３８節
2024-12-08,鳥栖,磐田,3,0,Ｊ１,第３８節
2024-12-08,横浜FM,名古屋,0,2,Ｊ１,第３８節
2024-12-08,神戸,湘南,3,0,Ｊ１,第３８節
2024-12-01,広島,札幌,5,1,Ｊ１,第３７節
2024-11-30,東京Ｖ,川崎Ｆ,4,5,Ｊ１,第３７節
2024-11-30,湘南,横浜FM,2,3,Ｊ１,第３７節
2024-11-30,新潟,Ｇ大阪,0,1,Ｊ１,第３７節
2024-11-30,町田,京都,1,0,Ｊ１,第３７節
2024-11-30,Ｃ大阪,鹿島,0,2,Ｊ１,第３７節
2024-11-30,柏,神戸,1,1,Ｊ１,第３７節
2024-11-30,磐田,FC東京,2,1,Ｊ１,第３７節
2024-11-30,福岡,浦和,1,0,Ｊ１,第３７節
2024-11-30,名古屋,鳥栖,0,3,Ｊ１,第３７節
2024-11-24,YS横浜,北九州,2,3,Ｊ３,第３８節
2024-11-24,岩手,福島,1,4,Ｊ３,第３８節
2024-11-24,金沢,奈良,1,0,Ｊ３,第３８節
2024-11-24,今治,宮崎,1,0,Ｊ３,第３８節
2024-11-24,沼津,松本,0,1,Ｊ３,第３８節
2024-11-24,相模原,鳥取,1,0,Ｊ３,第３８節
2024-11-24,大宮,富山,1,2,Ｊ３,第３８節
2024-11-24,長野,讃岐,0,2,Ｊ３,第３８節
2024-11-24,琉球,岐阜,0,2,Ｊ３,第３８節
2024-11-24,八戸,FC大阪,1,1,Ｊ３,第３８節
2024-11-22,浦和,川崎Ｆ,1,1,Ｊ１,第２８節
2024-11-17,鳥取,金沢,1,0,Ｊ３,第３７節
2024-11-17,宮崎,YS横浜,3,2,Ｊ３,第３７節
2024-11-17,京都,鹿島,0,0,Ｊ１,第２９節
2024-11-17,奈良,岩手,1,0,Ｊ３,第３７節
2024-11-17,富山,八戸,3,1,Ｊ３,第３７節
2024-11-17,福島,沼津,2,1,Ｊ３,第３７節
2024-11-16,北九州,長野,1,1,Ｊ３,第３７節
2024-11-16,松本,琉球,2,1,Ｊ３,第３７節
2024-11-16,讃岐,今治,0,1,Ｊ３,第３７節
2024-11-16,岐阜,大宮,2,2,Ｊ３,第３７節
2024-11-16,磐田,横浜FM,3,4,Ｊ１,第２９節
2024-11-15,FC大阪,相模原,1,0,Ｊ３,第３７節
2024-11-10,秋田,藤枝,1,0,Ｊ２,第３８節
2024-11-10,いわき,群馬,3,0,Ｊ２,第３８節
2024-11-10,浦和,広島,3,0,Ｊ１,第３６節
2024-11-10,金沢,福島,1,2,Ｊ３,第３６節
2024-11-10,甲府,水戸,3,1,Ｊ２,第３８節
2024-11-10,山形,千葉,4,0,Ｊ２,第３８節
2024-11-10,山口,横浜FC,0,0,Ｊ２,第３８節
2024-11-10,讃岐,北九州,1,2,Ｊ３,第３６節
2024-11-10,鹿児島,岡山,0,0,Ｊ２,第３８節
2024-11-10,沼津,宮崎,1,2,Ｊ３,第３６節
2024-11-10,清水,熊本,1,0,Ｊ２,第３８節
2024-11-10,仙台,大分,2,1,Ｊ２,第３８節
2024-11-10,相模原,奈良,1,2,Ｊ３,第３６節
2024-11-10,長崎,愛媛,5,2,Ｊ２,第３８節
2024-11-10,鳥取,今治,0,5,Ｊ３,第３６節
2024-11-10,東京Ｖ,神戸,1,1,Ｊ１,第３６節
2024-11-10,栃木Ｃ,徳島,0,0,Ｊ２,第３８節
2024-11-10,富山,岐阜,2,2,Ｊ３,第３６節
2024-11-10,琉球,大宮,1,1,Ｊ３,第３６節
2024-11-09,鹿島,名古屋,0,0,Ｊ１,第３６節
2024-11-09,Ｃ大阪,福岡,1,0,Ｊ１,第３６節
2024-11-09,FC大阪,YS横浜,5,0,Ｊ３,第３６節
2024-11-09,岩手,松本,1,6,Ｊ３,第３６節
2024-11-09,京都,川崎Ｆ,1,1,Ｊ１,第３６節
2024-11-09,長野,八戸,0,1,Ｊ３,第３６節
2024-11-09,湘南,札幌,1,1,Ｊ１,第３６節
2024-11-09,鳥栖,横浜FM,1,2,Ｊ１,第３６節
2024-11-09,柏,新潟,1,1,Ｊ１,第３６節
2024-11-09,磐田,Ｇ大阪,3,4,Ｊ１,第３６節
2024-11-09,町田,FC東京,3,0,Ｊ１,第３６節
2024-11-04,熊本,仙台,3,1,Ｊ２,第３７節
2024-11-03,今治,琉球,2,1,Ｊ３,第３５節
2024-11-03,FC東京,湘南,0,2,Ｊ１,第３５節
2024-11-03,愛媛,山口,1,1,Ｊ２,第３７節
2024-11-03,横浜FC,栃木Ｃ,0,0,Ｊ２,第３７節
2024-11-03,岡山,藤枝,2,0,Ｊ２,第３７節
2024-11-03,金沢,岩手,1,1,Ｊ３,第３５節
2024-11-03,広島,京都,0,1,Ｊ１,第３５節
2024-11-03,甲府,秋田,1,2,Ｊ２,第３７節
2024-11-03,水戸,山形,1,3,Ｊ２,第３７節
2024-11-03,札幌,Ｃ大阪,1,1,Ｊ１,第３５節
2024-11-03,清水,いわき,1,0,Ｊ２,第３７節
2024-11-03,千葉,長崎,1,2,Ｊ２,第３７節
2024-11-03,大分,群馬,2,1,Ｊ２,第３７節
2024-11-03,鳥栖,町田,2,1,Ｊ１,第３５節
2024-11-03,徳島,鹿児島,1,0,Ｊ２,第３７節
2024-11-03,八戸,讃岐,3,3,Ｊ３,第３５節
2024-11-03,福岡,柏,2,1,Ｊ１,第３５節
2024-11-02,YS横浜,長野,1,1,Ｊ３,第３５節
2024-11-02,岐阜,FC大阪,2,0,Ｊ３,第３５節
2024-11-02,松本,宮崎,1,0,Ｊ３,第３５節
2024-11-02,相模原,富山,2,2,Ｊ３,第３５節
2024-11-02,大宮,鳥取,5,4,Ｊ３,第３５節
2024-11-02,北九州,沼津,1,1,Ｊ３,第３５節
2024-11-02,奈良,福島,1,1,Ｊ３,第３５節
2024-11-01,川崎Ｆ,鹿島,1,3,Ｊ１,第３５節
2024-11-01,神戸,磐田,2,0,Ｊ１,第３５節
2024-10-30,横浜FM,浦和,0,0,Ｊ１,第３５節
2024-10-27,山口,甲府,2,0,Ｊ２,第３６節
2024-10-27,愛媛,仙台,0,2,Ｊ２,第３６節
2024-10-27,横浜FC,岡山,2,4,Ｊ２,第３６節
2024-10-27,岩手,大宮,1,2,Ｊ３,第３４節
2024-10-27,群馬,徳島,0,2,Ｊ２,第３６節
2024-10-27,宮崎,FC大阪,1,0,Ｊ３,第３４節
2024-10-27,秋田,大分,0,2,Ｊ２,第３６節
2024-10-27,沼津,長野,1,1,Ｊ３,第３４節
2024-10-27,長崎,鹿児島,4,1,Ｊ２,第３６節
2024-10-27,鳥取,富山,2,2,Ｊ３,第３４節
2024-10-27,栃木Ｃ,清水,0,1,Ｊ２,第３６節
2024-10-27,福島,相模原,2,3,Ｊ３,第３４節
2024-10-27,山形,熊本,1,0,Ｊ２,第３６節
2024-10-26,琉球,八戸,1,1,Ｊ３,第３４節
2024-10-26,北九州,金沢,1,2,Ｊ３,第３４節
2024-10-26,奈良,讃岐,2,2,Ｊ３,第３４節
2024-10-26,藤枝,千葉,2,3,Ｊ２,第３６節
2024-10-26,岐阜,今治,4,1,Ｊ３,第３４節
2024-10-26,いわき,水戸,1,2,Ｊ２,第３６節
2024-10-26,YS横浜,松本,0,2,Ｊ３,第３４節
2024-10-23,浦和,柏,1,0,Ｊ１,第２５節
2024-10-23,Ｇ大阪,名古屋,3,2,Ｊ１,第３５節
2024-10-23,新潟,東京Ｖ,0,2,Ｊ１,第３５節
2024-10-20,秋田,長崎,1,2,Ｊ２,第３５節
2024-10-20,富山,福島,1,4,Ｊ３,第３３節
2024-10-20,岩手,岐阜,0,6,Ｊ３,第３３節
2024-10-20,金沢,沼津,0,1,Ｊ３,第３３節
2024-10-20,熊本,山口,1,1,Ｊ２,第３５節
2024-10-20,群馬,栃木Ｃ,0,0,Ｊ２,第３５節
2024-10-20,讃岐,宮崎,0,4,Ｊ３,第３３節
2024-10-20,岡山,いわき,2,1,Ｊ２,第３５節
2024-10-20,松本,鳥取,3,4,Ｊ３,第３３節
2024-10-20,相模原,YS横浜,2,1,Ｊ３,第３３節
2024-10-20,大分,水戸,0,0,Ｊ２,第３５節
2024-10-20,徳島,藤枝,3,0,Ｊ２,第３５節
2024-10-20,八戸,奈良,0,0,Ｊ３,第３３節
2024-10-20,清水,山形,1,2,Ｊ２,第３５節
2024-10-19,湘南,広島,2,1,Ｊ１,第３４節
2024-10-19,Ｃ大阪,磐田,1,2,Ｊ１,第３４節
2024-10-19,FC大阪,北九州,3,2,Ｊ３,第３３節
2024-10-19,京都,鳥栖,2,0,Ｊ１,第３４節
2024-10-19,鹿児島,愛媛,4,0,Ｊ２,第３５節
2024-10-19,鹿島,福岡,0,0,Ｊ１,第３４節
2024-10-19,大宮,今治,1,1,Ｊ３,第３３節
2024-10-19,仙台,横浜FC,3,0,Ｊ２,第３５節
2024-10-19,千葉,甲府,2,1,Ｊ２,第３５節
2024-10-19,長野,琉球,1,1,Ｊ３,第３３節
2024-10-19,東京Ｖ,浦和,2,1,Ｊ１,第３４節
2024-10-19,柏,町田,1,1,Ｊ１,第３４節
2024-10-19,名古屋,札幌,0,2,Ｊ１,第３４節
2024-10-18,神戸,FC東京,0,2,Ｊ１,第３４節
2024-10-18,横浜FM,新潟,0,0,Ｊ１,第３４節
2024-10-18,川崎Ｆ,Ｇ大阪,1,1,Ｊ１,第３４節
2024-10-13,奈良,FC大阪,0,1,Ｊ３,第３２節
2024-10-13,鳥取,岩手,2,1,Ｊ３,第３２節
2024-10-13,大宮,福島,3,2,Ｊ３,第３２節
2024-10-13,沼津,讃岐,1,2,Ｊ３,第３２節
2024-10-13,松本,金沢,1,1,Ｊ３,第３２節
2024-10-12,今治,YS横浜,3,1,Ｊ３,第３２節
2024-10-12,宮崎,富山,1,1,Ｊ３,第３２節
2024-10-12,北九州,八戸,0,3,Ｊ３,第３２節
2024-10-12,琉球,相模原,2,1,Ｊ３,第３２節
2024-10-11,岐阜,長野,2,1,Ｊ３,第３２節
2024-10-06,仙台,秋田,0,1,Ｊ２,第３４節
2024-10-06,横浜FC,鹿児島,1,0,Ｊ２,第３４節
2024-10-06,京都,神戸,2,3,Ｊ１,第３３節
2024-10-06,金沢,宮崎,1,1,Ｊ３,第３１節
2024-10-06,熊本,徳島,1,2,Ｊ２,第３４節
2024-10-06,山形,山口,2,0,Ｊ２,第３４節
2024-10-06,讃岐,鳥取,0,1,Ｊ３,第３１節
2024-10-06,水戸,清水,2,2,Ｊ２,第３４節
2024-10-06,東京Ｖ,湘南,0,2,Ｊ１,第３３節
2024-10-06,相模原,北九州,0,3,Ｊ３,第３１節
2024-10-06,長崎,大分,4,1,Ｊ２,第３４節
2024-10-06,栃木Ｃ,愛媛,1,1,Ｊ２,第３４節
2024-10-06,八戸,沼津,1,0,Ｊ３,第３１節
2024-10-06,磐田,広島,1,2,Ｊ１,第３３節
2024-10-06,富山,今治,0,0,Ｊ３,第３１節
2024-10-06,福島,岐阜,4,3,Ｊ３,第３１節
2024-10-05,新潟,鹿島,0,4,Ｊ１,第３３節
2024-10-05,FC東京,鳥栖,1,1,Ｊ１,第３３節
2024-10-05,Ｇ大阪,札幌,2,1,Ｊ１,第３３節
2024-10-05,YS横浜,琉球,2,0,Ｊ３,第３１節
2024-10-05,浦和,Ｃ大阪,0,1,Ｊ１,第３３節
2024-10-05,甲府,岡山,3,1,Ｊ２,第３４節
2024-10-05,町田,川崎Ｆ,1,4,Ｊ１,第３３節
2024-10-05,千葉,群馬,1,0,Ｊ２,第３４節
2024-10-05,長野,松本,1,1,Ｊ３,第３１節
2024-10-05,藤枝,いわき,1,1,Ｊ２,第３４節
2024-10-05,奈良,大宮,0,0,Ｊ３,第３１節
2024-10-05,柏,横浜FM,1,0,Ｊ１,第３３節
2024-10-04,福岡,名古屋,1,0,Ｊ１,第３３節
2024-10-04,FC大阪,岩手,1,0,Ｊ３,第３１節
2024-10-02,讃岐,福島,4,1,Ｊ３,第２５節
2024-10-02,Ｃ大阪,Ｇ大阪,1,0,Ｊ１,第２９節
2024-09-29,群馬,熊本,2,3,Ｊ２,第３３節
2024-09-29,いわき,栃木Ｃ,0,0,Ｊ２,第３３節
2024-09-29,愛媛,千葉,1,2,Ｊ２,第３３節
2024-09-29,岡山,長崎,1,0,Ｊ２,第３３節
2024-09-29,岩手,北九州,3,1,Ｊ３,第３０節
2024-09-29,宮崎,鳥取,2,0,Ｊ３,第３０節
2024-09-29,山口,仙台,0,1,Ｊ２,第３３節
2024-09-29,秋田,徳島,2,0,Ｊ２,第３３節
2024-09-29,松本,奈良,1,1,Ｊ３,第３０節
2024-09-29,沼津,YS横浜,2,0,Ｊ３,第３０節
2024-09-29,富山,讃岐,2,2,Ｊ３,第３０節
2024-09-29,福島,長野,0,0,Ｊ３,第３０節
2024-09-28,札幌,京都,2,0,Ｊ１,第３２節
2024-09-28,Ｃ大阪,柏,0,0,Ｊ１,第３２節
2024-09-28,Ｇ大阪,東京Ｖ,1,1,Ｊ１,第３２節
2024-09-28,横浜FM,FC東京,1,3,Ｊ１,第３２節
2024-09-28,岐阜,金沢,1,0,Ｊ３,第３０節
2024-09-28,広島,町田,2,0,Ｊ１,第３２節
2024-09-28,甲府,山形,1,2,Ｊ２,第３３節
2024-09-28,今治,八戸,3,1,Ｊ３,第３０節
2024-09-28,神戸,浦和,1,0,Ｊ１,第３２節
2024-09-28,鹿児島,水戸,3,0,Ｊ２,第３３節
2024-09-28,湘南,鹿島,3,2,Ｊ１,第３２節
2024-09-28,琉球,FC大阪,1,1,Ｊ３,第３０節
2024-09-28,清水,横浜FC,1,1,Ｊ２,第３３節
2024-09-28,大宮,相模原,4,1,Ｊ３,第３０節
2024-09-28,大分,藤枝,2,0,Ｊ２,第３３節
2024-09-28,鳥栖,福岡,0,0,Ｊ１,第３２節
2024-09-28,名古屋,磐田,2,0,Ｊ１,第３２節
2024-09-27,川崎Ｆ,新潟,5,1,Ｊ１,第３２節
2024-09-25,甲府,熊本,2,4,Ｊ２,第３０節
2024-09-23,FC大阪,福島,1,2,Ｊ３,第２９節
2024-09-22,新潟,神戸,2,3,Ｊ１,第３１節
2024-09-22,YS横浜,岩手,0,0,Ｊ３,第２９節
2024-09-22,京都,Ｇ大阪,2,2,Ｊ１,第３１節
2024-09-22,金沢,富山,0,1,Ｊ３,第２９節
2024-09-22,広島,横浜FM,6,2,Ｊ１,第３１節
2024-09-22,讃岐,松本,1,4,Ｊ３,第２９節
2024-09-22,湘南,Ｃ大阪,1,2,Ｊ１,第３１節
2024-09-22,東京Ｖ,鳥栖,2,0,Ｊ１,第３１節
2024-09-22,水戸,岡山,0,0,Ｊ２,第３２節
2024-09-22,長崎,群馬,2,0,Ｊ２,第３２節
2024-09-22,藤枝,清水,2,3,Ｊ２,第３２節
2024-09-22,徳島,いわき,0,1,Ｊ２,第３２節
2024-09-22,栃木Ｃ,鹿児島,2,1,Ｊ２,第３２節
2024-09-22,奈良,宮崎,2,2,Ｊ３,第２９節
2024-09-22,名古屋,川崎Ｆ,2,0,Ｊ１,第３１節
2024-09-21,千葉,山口,4,1,Ｊ２,第３２節
2024-09-21,愛媛,山形,1,3,Ｊ２,第３２節
2024-09-21,浦和,FC東京,0,2,Ｊ１,第３１節
2024-09-21,横浜FC,大分,1,1,Ｊ２,第３２節
2024-09-21,熊本,秋田,3,1,Ｊ２,第３２節
2024-09-21,鹿島,柏,0,0,Ｊ１,第３１節
2024-09-21,仙台,甲府,2,2,Ｊ２,第３２節
2024-09-21,八戸,大宮,2,3,Ｊ３,第２９節
2024-09-21,相模原,今治,2,0,Ｊ３,第２９節
2024-09-21,鳥取,長野,2,0,Ｊ３,第２９節
2024-09-21,磐田,福岡,0,0,Ｊ１,第３１節
2024-09-21,北九州,岐阜,2,0,Ｊ３,第２９節
2024-09-21,琉球,沼津,1,1,Ｊ３,第２９節
2024-09-21,町田,札幌,0,0,Ｊ１,第３１節
2024-09-18,名古屋,新潟,3,0,Ｊ１,第２９節
2024-09-18,徳島,清水,1,2,Ｊ２,第２９節
2024-09-15,鹿児島,熊本,0,2,Ｊ２,第３１節
2024-09-15,いわき,長崎,0,2,Ｊ２,第３１節
2024-09-15,横浜FC,甲府,1,0,Ｊ２,第３１節
2024-09-15,宮崎,琉球,2,0,Ｊ３,第２８節
2024-09-15,沼津,FC大阪,0,1,Ｊ３,第２８節
2024-09-15,栃木Ｃ,水戸,2,3,Ｊ２,第３１節
2024-09-15,福島,鳥取,2,3,Ｊ３,第２８節
2024-09-14,山形,群馬,4,1,Ｊ２,第３１節
2024-09-14,FC東京,名古屋,4,1,Ｊ１,第３０節
2024-09-14,Ｇ大阪,浦和,0,1,Ｊ１,第３０節
2024-09-14,岡山,愛媛,3,0,Ｊ２,第３１節
2024-09-14,岩手,八戸,1,2,Ｊ３,第２８節
2024-09-14,岐阜,相模原,1,2,Ｊ３,第２８節
2024-09-14,金沢,讃岐,1,3,Ｊ３,第２８節
2024-09-14,今治,松本,1,1,Ｊ３,第２８節
2024-09-14,札幌,東京Ｖ,0,2,Ｊ１,第３０節
2024-09-14,秋田,千葉,1,0,Ｊ２,第３１節
2024-09-14,清水,山口,4,1,Ｊ２,第３１節
2024-09-14,鹿島,広島,2,2,Ｊ１,第３０節
2024-09-14,福岡,町田,0,3,Ｊ１,第３０節
2024-09-14,仙台,藤枝,2,3,Ｊ２,第３１節
2024-09-14,大宮,北九州,3,0,Ｊ３,第２８節
2024-09-14,長野,奈良,1,1,Ｊ３,第２８節
2024-09-14,徳島,大分,3,1,Ｊ２,第３１節
2024-09-14,柏,磐田,0,2,Ｊ１,第３０節
2024-09-14,富山,YS横浜,3,2,Ｊ３,第２８節
2024-09-14,新潟,湘南,3,1,Ｊ１,第３０節
2024-09-13,川崎Ｆ,鳥栖,3,2,Ｊ１,第３０節
2024-09-13,神戸,Ｃ大阪,2,1,Ｊ１,第３０節
2024-09-13,横浜FM,京都,1,2,Ｊ１,第３０節
2024-09-11,長野,大宮,0,0,Ｊ３,第２５節
2024-09-08,讃岐,岐阜,4,0,Ｊ３,第２７節
2024-09-08,岡山,秋田,0,1,Ｊ２,第３０節
2024-09-08,奈良,富山,0,0,Ｊ３,第２７節
2024-09-07,琉球,岩手,1,2,Ｊ３,第２７節
2024-09-07,北九州,今治,0,3,Ｊ３,第２７節
2024-09-07,藤枝,栃木Ｃ,1,0,Ｊ２,第３０節
2024-09-07,鳥取,沼津,3,1,Ｊ３,第２７節
2024-09-07,長野,FC大阪,0,2,Ｊ３,第２７節
